nid	module	name
59c77266		_ZNKSt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEE6do_getES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateERd
59d1629a	cellSysutilNpEula	sceNpEulaCheckEulaStatus
59e8dd58		strtoll
59ef0073	cellFont	cellFontGetGlyphExpandBufferInfo
5a045bd1	sys_net	getsockopt
5a338cdb	cellResc	cellRescGetBufferSize
5a3ad4bd		_ZNKSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE6do_getES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateERf
5a41c10f	cellGcmSys	cellGcmGetTimeStamp
5a4ab223	cellL10n	MSJISstoUTF8s
5a59e258	cellSysmodule	cellSysmoduleIsLoaded
5a5a9107		_ZNSt6localeC2Ev
5a6e4e50		_ZNSt6locale7_Locimp9_MakewlocERKSt8_LocinfoiPS0_PKS_
5a74f774		spu_thread_read_float
5a763d0e	cellSysutilAvcExt	cellSysutilAvcExtSetShowNamePlate
5a898327		_ZNSt15basic_streambufIwSt11char_traitsIwEE7seekoffElNSt5_IosbIiE8_SeekdirENS4_9_OpenmodeE
5a8a8b0f	cellRec	cellRecGetInfo
5ab62af9	cellUsbd	cellUsbdUnregisterCompositeLdd
5abd8b1e	cellFont	cellFontGetLibrary
5ac783dc	cellL10n	EUCJPstoUTF8s
5ad46570	cellCamera	cellCameraEnd
5adf9060		_ZNKSt5ctypeIcE8do_widenEPKcS2_Pc
5ae841e5	cellSync	cellSyncQueuePush
5af74c50	cellMusicDecodeUtility	cellMusicDecodeGetDecodeStatus
5b162b7f		memmove
5b18eded		clogl
5b1e2c73	cellAudio	cellAudioPortStop
5b1e4d7a	cellSync2	cellSync2CondEstimateBufferSize
5b3d1ff1	cellPngDec	cellPngDecClose
5b45439d	cellRec	cellRecStop
5b474c22		casinhl
5b4b6d6d		wcspbrk
5b546ca4	cellPngEnc	cellPngEncEncodePicture
5b684dfb	cellL10n	UCS2toBIG5
5b6a0a1d	cellRtc	cellRtcGetDaysInMonth
5b6ada55	cellImeJpUtility	cellImeJpEnterCharExt
5b6ccf5a	cellAtracMulti	cellAtracMultiGetTrackArray
5b71b85d		_ZNSt19istreambuf_iteratorIwSt11char_traitsIwEE4_IncEv
5ba98e47	cellSysutilAvcExt	cellSysutilAvcExtStopVoiceDetection
5baf30fb	sys_io	cellMouseGetInfo
5bfd37be		_FCaddcc
5bff31bf	cellMusicUtility	cellMusicSetSelectionContext
5bff9da1	sceNpClans	sceNpClansRemoveBlacklistEntry
5c15972f		_ZNSt13basic_ostreamIwSt11char_traitsIwEED1Ev
5c1872f1	cellVideoPlayerUtility	cellVideoPlayerSetStartPosition
5c36e44f	cell_FreeType2	FT_Render_Glyph
5c5994bd	cellSheap	cellSheapFree
5c74903d	sys_fs	cellFsReaddir
5c832bd7	cellUsbd	cellUsbdSetThreadPriority2
5c8ae162	cellHttp	cellHttpTransactionSetUri
5ca98e4a		_ZNSt13basic_filebufIcSt11char_traitsIcEED0Ev
5cc71eee		raw_spu_write_ldouble
5cd29270	cellL10n	UTF8stoEUCKRs
5cf9c3f0	cellFontFT	FTManager_SetFontOpenMode
5d0ca0e8	sys_net	_sys_net_lib_sync_destroy
5d134c93	cellCamera	cellCameraStartPost
5d25716b	libsnd3	cellSnd3SynthesisEx
5d25f866	cellCamera	cellCameraOpenEx
5d345de9	cellDmux	cellDmuxResetStream
5d3992dd	cellFiber	cellFiberPpuUtilWorkerControlSendSignal
5d43c1a3		_Mbtowc
5d4431f0	libmedi	cellMediatorFlushCache
5d473170	cellHttp	cellHttpClientSetKeepAlive
5d543bbe	sceNp	sceNpBasicGetMessageAttachmentEntry
5d883b1c	cellSysutil	cellMsgDialogOpenSimulViewWarning
5d9a7034	cellFiber	cellFiberPpuSelf
5da94854	sceNpClans	sceNpClansUpdateAutoAcceptStatus
5dbceee3		rand_int32_TT800
5de3af36	cellUsbd	cellUsbdGetPrivateData
5de61626	sceNp	sceNpLookupDestroyTitleCtx
5e00d433	cellSync2	_cellSync2QueueAttributeInitialize
5e06c3fe		__getpid
5e117ed5	sceNp	sceNpLookupTitleStorageAsync
5e1d9330	cellL10n	UHCstoUTF8s
5e1f2d37		_ZNKSt9exception8_DoraiseEv
5e2ee0f0	cellGcmSys	cellGcmGetDefaultCommandWordSize
5e48dede		exp2f4
5e4b0f87	cellSync2	cellSync2SemaphoreTryAcquire
5e55ab8c		_ZSt10_GetloctxtIwSt19istreambuf_iteratorIwSt11char_traitsIwEEEiRT0_S5_jPKT_
5e7888f0		bsearch
5e78d18e	cellRtc	cellRtcSetConf
5e849303	sceNp	sceNpBasicSetPresenceDetails2
5e89c269	cellFontFT	FTManager_OpenMemFace
5e91bc26	cellSysutil	cellSysutilAvcEnumPlayers
5e9253ca	cellSsl	cellSslCertGetMd5Fingerprint
5eb95641		_Stold
5ec05ad8	cellSysutilNpEula	sceNpEulaAbort
5ec145e2	cellSysutil	_ZN4cxml8DocumentD1Ev
5ed4fb7a		_ZTv0_n12_NSt13basic_istreamIwSt11char_traitsIwEED0Ev
5ee10a95		catanh
5ee37927		_LErfc
5ee3bc26	cellSysutil	cellSysutilAvcGetVoiceMuting
5eebf24e	cellCamera	cellCameraIsStarted
5ef96465	cellSpurs	_cellSpursEventFlagInitialize
5f2d9257	sceNp	sceNpLookupInit
5f3811f8	cellSysutilAvc2	cellSysutilAvc2GetPlayerVoiceMuting
5f44f64f	cellSail	cellSailMp4TrackGetTrackReference
5f5b3227	cellImeJpUtility	cellImeJpGetFocusLength
5f62d546	cellAtrac	cellAtracGetMaxSample
5f68c268	cellRtc	cellRtcSetWin32FileTime
5f77e8df	cellSail	cellSailRendererVideoNotifyFrameDone
5f7c7a6f	cellSail	cellSailPlayerSetParameter
5f7f83aa	cell_FreeType2	FTC_SBitCache_Lookup
5f81900c	sys_io	sys_config_unregister_service
5f8370d7	cell_FreeType2	FT_Get_Charmap_Index
5f909b17	cellGcmSys	_cellGcmFunc1
5f922a30		_Dscale
5f9a65c7		_WStold
5fa1e497		_Unlockfilelock
5faf802b	cellSail	cellSailMp4MovieGetTrackByIndex
5fb9b05d	cellSpursJq	cellSpursJobQueueAttributeSetMaxGrab
5fd43fe4	cellSpurs	cellSpursWaitForWorkloadShutdown
5fdfb2fe	sysPrxForUser	_sys_spu_printf_detach_group
5ff11eb4		_FZero
6005cde1	sys_net	_sys_net_errno_loc
602e2052	cellCamera	cellCameraGetDeviceGUID
60315dca	cellSsl	SSL_state_string_long
60440c73	sceNp	sceNpManagerSubSigninAbortGui
604fec95		_ZNSt12out_of_rangeD1Ev
605131d5		_ZNSt8_LocinfoC1EPKc
6051c802		_ZNSt7codecvtIccSt9_MbstatetED0Ev
60627fb3		_LDunscale
606f9f42	sys_fs	cellFsChangeFileSizeWithoutAllocation
6075a3c6		_Ld2rv
608212fc	sysPrxForUser	sys_mempool_free_block
60897c38	sceNp	sceNpSignalingActivateConnection
608abbb5		_ZNSt13basic_filebufIcSt11char_traitsIcEE5uflowEv
609080ec		isspace_ascii
609ec7d5	cellPngDec	cellPngDecGetUnknownChunks
60a4daab	cellSysutil	cellWebBrowserConfigSetVersion
60a5d81f	cellSsl	SSLCERT_from_binary
60acd240	cellSsl	SSLCERT_get_basic_constraints_int
60b2101d	cellAtracMulti	cellAtracMultiGetVacantSize
60bb76c2	libsnd3	cellSnd3Init
60e9ff3c		_expm1f4
60eb2dec	cellSpurs	cellSpursCreateJobChain
60ffa0ec	cellL10n	GB18030stoUCS2s
610bf503	sys_io	cellPadFilterIIRInit
61119152		_ZNSt6locale5_InitEv
6122e000	cellL10n	SJIStoUTF8
61248c80		_ZNKSt8time_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEE13do_date_orderEv
61250988		catanl
612f00ff	libmixer	cellSSPlayerSetParam
6137d196		memalign
61405530	cell_FreeType2	FTC_Manager_RemoveFaceID
6144f033	cellSysutil	cellWebComponentCreateAsync
615369c3	cell_FreeType2	FT_Vector_Length
6169f205	cellL10n	JISstoSJISs
617eec02	cellHttp	cellHttpClientDeleteHeader
61865281	cellMusicUtility	cellMusicInitialize2SystemWorkload
619b1427	cellSysutil	cellWebBrowserConfigSetTabCount2
61a23009		_ZNKSt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEE5_FputES3_RSt8ios_basewPKcjjjj
61b1cb18	cellSysutilAvcExt	cellSysutilAvcExtShowWindow
61b2bade	cellHttp	cellHttpEndCookie
61c90691	cellHttp	cellHttpRecvResponse
61ce2bcd	cellGamePs1Emu	cellGamePs1Emu_61CE2BCD
61dfbe83	cellCamera	cellCameraPrepExtensionUnit
61f55c30		_ZNKSt5ctypeIcE8do_widenEc
61fb9442	cellL10n	UTF8toUTF16
62023e98	sceNpCommerce2	sceNpCommerce2CreateSessionAbort
620967c9		_Mbcurmax
620e35a7	sysPrxForUser	sys_game_get_system_sw_version
623cd2dc	sceNpTrophy	sceNpTrophyDestroyHandle
6261c0b5		_log10f4
626e8518	cellGcmSys	cellGcmMapEaIoAddressWithFlags
6287ac6a		iswdigit
6298b55a	cellImeJpUtility	cellImeJpEnterStringExt
629b8531		_ZNKSt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEE5_IputES3_RSt8ios_basewPcj
629ba0c0	cellOvis	cellOvisInvalidateOverlappedSegments
62a20f0d	cellFiber	cellFiberPpuUtilWorkerControlConnectEventQueueToSpurs
62b0f803	cellSysutil	cellMsgDialogAbort
62b36bcf	cellL10n	UTF8stoMSJISs
62bf1d6c		swprintf
62ccc64a	cellSailRec	cellSailComposerGetEsUserAu
62d446ac	sceNp2	sceNpMatching2GetCbQueueInfo
62d6bf82		_ZNSt8time_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEED1Ev
62f52bb0		_ZNSt7_MpunctIwEC2ERKSt8_Locinfojb
62fec3b7	cellNetAoi	cellNetAoiGetPspTitleId
63062249	cellSync2	cellSync2CondFinalize
6319eda3	cellImeJpUtility	cellImeJpAllDeleteConvertString
63219199	cellL10n	EUCKRtoUTF8
63387071	cellGcmSys	cellGcmGetLastFlipTime
63441cb4	cellGcmSys	cellGcmMapEaIoAddress
634b1502	cellSpursJq	cellSpursJobQueuePortSync
635166c3		_ZNKSt9money_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEE6do_putES3_bRSt8ios_basewe
6356082e	sceNp	sceNpSignalingCreateCtx
636dc89e	cellJpgEnc	cellJpgEncEncodePicture2
6377137f	cell_FreeType2	FTC_CMapCache_New
637bdaae		_proc_spawn
638c2fc1	cellL10n	SjisHan2Zen
639abbde	cellSysconfPs1emu	cellSysconfPs1emu_639ABBDE
63a2b2cc		_ZNKSt8messagesIcE8do_closeEi
63bbdfa6		_FCmulcc
63bd413e	sys_lv2dbg	sys_dbg_get_cond_information
63bfdb97	cellUsbd	cellUsbdSetPrivateData
63f63545	cellRudp	cellRudpInit
63ff6ff9	cellSysmodule	cellSysmoduleInitialize
640c7278	cellSail	cellSailSourceNotifyStartCompleted
642e3d18		_frexpf4
642f7d6b		f_copysignf
643235cf		_ZNSt9strstreamD1Ev
6437a975		_ZNKSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE6do_getES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateERt
643e67f4		_ZNKSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE6do_getES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateERPv
6441d38d	libgem	cellGemGetState
6453b27b	sceNp	sceNpBasicGetFriendPresenceByIndex2
645557bd		copysignl
6463d9ea		_ZNKSt8messagesIwE6do_getEiiiRKSbIwSt11char_traitsIwESaIwEE
646c6c5f	cellSysutilAvcExt	cellSysutilAvcExtIsCameraAttached
648b7611	cellMusicUtility	cellMusicGetPlaybackStatus2
64951ac7	cellUsbd	cellUsbdUnregisterLdd
64a10ec8	cellL10n	UCS2toUTF16
64a704cc	sceNp	sceNpBasicRecvMessageAttachmentLoad
64aaf016		raw_spu_read_ldouble
64abdb4d		csinhl
64c63fd5	cellRtc	cellRtcTickAddWeeks
64ce0374		_ZNSbIwSt11char_traitsIwESaIwEE7replaceEjjPKwj
64dbb89d	sceNp	sceNpSignalingCancelPeerNetInfo
64ed868e		_ZSt9terminatev
64f66d35	sys_net	connect
64fb0b76	cellSearchUtility	cellSearchStartContentSearchInList
6500d2d5		_ZNSt9money_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEE7_GetcatEPPKNSt6locale5facetE
6514dbe5		wcstold
651fd79f	sceNpTus	sceNpTusGetMultiSlotDataStatusAsync
6524499e		_FInf
6525ef63	cell_FreeType2	FTC_Node_Unref
65261754	libmixer	cellSurMixerGetTimestamp
652b70e2	cellSpurs	cellSpursTasksetAttributeSetName
65336418	cellMic	cellMicRemoveNotifyEventQueue
6539ff6d		_Gentime
65444204	cellL10n	UCS2toMSJIS
6545b7de		fgetpos
655a0364	cellSysutilAvconfExt	cellVideoOutGetGamma
65691795	cellHttp	cellHttpClientSetSslVersion
657571f7	cellGcmSys	cellGcmGetTileInfo
657d0e83		divf4fast
657fcd36	cellUsbPspcm	cellUsbPspcmInit
65935877		ilogbf
6595ce22	cellSubDisplay	cellSubDisplayGetRequiredMemory
659775fb	cellAtracMulti	cellAtracMultiSetSecondBuffer
6599500d	cellSysutilNpEula	sceNpEulaShowCurrentEula
659e011e		sqrt
65bf9ea3	cellSysutilAvconfExt	cellAudioInGetAvailableDeviceInfo
65cbbb16	cellJpgDec	cellJpgDecExtSetParameter
65e27cb3	cellFontFT	FTFaceH_GetGlyphImage
65e8d4d0		wcslen
65f19631		_ZTv0_n12_NSiD0Ev
65f7338b	cellPesmUtility	cellPesmEncryptSample
660882e8		_ZNSt6localeC1Ev
660d42a9	cellHttp	cellHttpClientSetAuthenticationCallback
661fe266	cellGcmSys	_cellGcmFunc12
6621a82c	cellL10n	sjis2kuten
662bb2ad	sys_io	sys_config_register_io_error_handler
662bd637	cellPngEnc	cellPngEncWaitForInput
6636c4a5		frexpf
664e04b9		negatef4
66515c18	cellMinisSaveData	cellMinisSaveDataFixedLoad
665808a3	libsnd3	cellSnd3VoiceSetPitchBend
665df255	fs_utility_init	fs_utility_init_665DF255
6660fc8d		TlsGetValue
6674de2d	cellMusicUtility	cellMusicGetContentsId2
667d741b		_ZNSt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEED0Ev
6687fba4		_Fgpos
668b31c6		_ZNSs5_GrowEjb
669b7299	libmixer	cellSurMixerSetParameter
66a23100	cellFont	cellFontBindRenderer
66afc68e	cellAtrac	cellAtracSetDataAndGetMemSize
66b71b17		wcsspn
66c6cc78	cellImeJpUtility	cellImeJpGetStatus
66d88c8c	cell_FreeType2	FT_Glyph_Stroke
66f19527	sceNp2	sceNpMatching2KickoutRoomMember
66f39adb		_ZNSt8numpunctIwED1Ev
66f5e388	cellResc	cellRescGetLastFlipTime
66fcc6f4		_ZNSt8messagesIwE7_GetcatEPPKNSt6locale5facetE
670b2721	cellAtracMulti	cellAtracMultiGetStreamDataInfo
672399a8	sceNpClans	sceNpClansGetClanListByNpId
674bb9ff	sceNp	sceNpCommerceGetProductCategoryAbort
67582370		spu_thread_write_double
67618ba2	cell_FreeType2	FT_GlyphSlot_Own_Bitmap
6764c707		f_log2f
676e3e7a		raw_spu_write_ptr
677027af	cellSpursJq	cellSpursJobQueueSemaphoreInitialize
67948307		_ZNKSt7codecvtIwcSt9_MbstatetE9do_lengthERKS0_PKcS5_j
67b4d01f	cellSail	cellSailRendererAudioInitialize
67c09257		_ZNKSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE6do_getES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateERx
67d1406b		__ctype_ptr
67d56767	cell_FreeType2	FT_Get_SubGlyph_Info
67d6334b		strtof
67e805c3	cellFont	cellFontsetUSleep
67edde2f		_ZdlPvjRKSt9nothrow_t
67f9fedb	sysPrxForUser	sys_game_process_exitspawn2
67fbabf0		_ZNKSt8time_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE14do_get_weekdayES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateEPSt2tm
67fd273b	cellPamf	cellPamfReaderGetStreamInfo
6802dfb5	cellPrintUtility	cellPrintGetStatus
6823c180		iswprint
683ca70a		_ZNKSt12_String_base5_XlenEv
683cacb3		sinh
683fe299	cellSysutilAvcExt	cellSysutilAvcExtHidePanelEx
684766e9	cell_FreeType2	FT_Stroker_ParseOutline
68492de9	cellDmux	cellDmuxOpen
684eaa3c	libmixer	cellSurMixerSetNotifyCallback
6863452e		_ZNSt6locale5facetD1Ev
6884cdb7	cellHttp	cellHttpClientGetResponseBufferMax
688b8ac9	cellGcmSys	_cellGcmFunc38
68a8957f		casinhf
68aaeba9	cellSpurs	cellSpursJobGuardInitialize
68af923c	cellSync	cellSyncQueueTryPeek
68b9b011	sysPrxForUser	_sys_memset
68ba4568	cellFiber	_cellFiberPpuUtilWorkerControlAttributeInitialize
68bc4ff3	cellSysutil	cellAudioOutRegisterCallback
68c25868	cell_FreeType2	FT_Add_Default_Modules
68f72416		nextafterl
69040b9b		logbf4
69106fd2		_init_by_array_TT800
691f429d	sceNp	sceNpMatchingGetRoomInfo
6929318d		_ZNSs6assignERKSsjj
692b497f		perror
69452cba	cellVideoPlayerUtility	cellVideoPlayerGetVolume
6961e09c	libsnd3	cellSnd3VoiceNoteOnByTone
696b47f2		_ZNKSt7_MpunctIcE13do_neg_formatEv
69725dce		lgamma
69726aa2	cellSpurs	cellSpursAddWorkload
69793952	cellSail	cellSailPlayerUnsubscribeEvent
697c5cfd	libmixer	cellSurMixerChStripSetParameter
698897f8	cellFont	cellFontGetVerticalLayout
6995f5e8		_Ldtob
699c4e5e	libsynth2	cellSoundSynth2Exit
69a5861d	cellSheap	cellKeySheapSemaphoreNew
69c27c12		fopen
69c6cc82	cellGcmSys	cellGcmSetCursorDisable
69ff1b9b		fseek
6a024aa0	cellMic	cellMicGetDeviceAttr
6a09df41		_LRteps
6a12d11f	cellSysconfPs1emu	cellSysconfPs1emu_6A12D11F
6a24cc70	cellVideoExportUtility	cellVideoExportInitialize
6a48d894	cell_FreeType2	FT_Sfnt_Table_Info
6a4b95c1	sys_fs	cellFsLsnRead
6a5b7048	libgem	cellGemGetAccelerometerPositionInDevice
6a6b90c9		_ZSt15set_new_handlerPFvvE
6a6f25d1	cellL10n	UCS2toUHC
6a81b5e4	cellHttp	cellHttpResponseGetStatusLine
6aa76999	cellSpurs	cellSpursJobChainUnsetExceptionEventHandler
6ac91de3	cellPngEnc	cellPngEncReset
6ad1c42b		_sincosf4
6adc320a		_ZNSt9money_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEED0Ev
6ae0ba7f	sys_fs	cellFsFcntl
6ae10596	sys_io	sys_config_add_service_listener
6af85cdf	cellSync2	cellSync2QueueFinalize
6af9fd89	cellSysutil	_ZN8cxmlutil16FindChildElementERKN4cxml7ElementEPKcS5_S5_
6b148570	cellCelpEnc	cellCelpEncQueryAttr
6b413178	sys_lv2dbg	sys_dbg_get_ppu_thread_status
6b493669		_ZSt7setbasei
6b4e0de6	cellSaveData	cellSaveDataListImport
6b5896b0	fs_utility_init	fs_utility_init_6B5896B0
6b660894		_acosf4fast
6b6ab2a9		_LDclass
6b6caf26	sys_net	_sys_net_lib_sync_create
6b8f5cb9	libmedi	cellMediatorSign
6b913d53		_ZNSs6insertEjjc
6ba10474		_Tlsalloc
6ba1d72f	cellSysutil	_ZN4cxml8Document13CreateElementEPKciPNS_7ElementE
6ba4c668	sceNp2	sceNpMatching2ContextStartAsync
6ba92c44	cellSsl	SSL_CIPHER_description
6bad7a69	cellFont	cellFontVertexesGlyphRelocate
6bb4ef9d	cellSync	_cellSyncLFQueueGetPushPointer2
6bc09c61	sys_io	cellPadGetDataExtra
6bc46aab	cellMic	cellMicReset
6bc587e9	cellRudp	cellRudpPollCreate
6bd131f0	sys_io	cellMouseGetDataList
6bf66ea7	sysPrxForUser	_sys_memcpy
6bf6f832	cellFont	cellFontSetFontsetOpenMode
6c009c56		f_log10f
6c0cff03	cellRudp	cellRudpEnableInternalIOThread
6c1082aa	cellSysutil	cellWebBrowserConfigWithVer
6c164b3b	cellFiber	cellFiberPpuWaitSignal
6c19db26		_ZNKSt7_MpunctIcE16do_thousands_sepEv
6c1ffe4e	cellHttp	cellHttpCookieImport
6c272124	cellSync	cellSyncBarrierTryWait
6c386f54		_ZNSt15basic_streambufIcSt11char_traitsIcEE7seekposESt4fposISt9_MbstatetENSt5_IosbIiE9_OpenmodeE
6c511024	sceNpTus	sceNpTusGetMultiUserVariableVUser
6c61bf87	cellSpursJq	cellSpursJobQueueSetExceptionEventHandler2
6c6285c6		acoshf
6c62d879	cellL10n	UTF32toUCS2
6c673f78	cellSysutil	cellSysutilAvcUnloadAsync
6c7bed41	cellGcmSys	cellGcmGpadGetStatus
6c815943	sys_fs	cellFsLsnGetCDASize
6c8dc459		_ZNKSt8bad_cast4whatEv
6c93ea18	cellSpursJq	cellSpursJobQueueSemaphoreAcquire
6c960f6d	cellSpurs	cellSpursGetSpuThreadId
6ca9efd4	sceNpCommerce2	sceNpCommerce2DoDlListStartAsync
6cb1a335		_ZNSt6locale5facet7_DecrefEv
6cb81eb2	sceNp	sceNpCommerceDestroyProductCategory
6cc4bd13		casinh
6cc7ae00	cellMic	cellMicSetNotifyEventQueue2
6ccaae48	cellSsl	SSLCERT_get_pubkey
6ccbe3d6	cellImeJpUtility	cellImeJpEnterChar
6cd0f95f	cellResc	cellRescSetSrc
6cf78f3e		_Mtxunlock
6cfada83	cellFont	cellFontSetFontOpenMode
6cfd856f	cellSysutil	cellSysutilGetBgmPlaybackStatus2
6cff1d7f	cellAtracMulti	cellAtracMultiGetBitrate
6d045c2e	cellLibprof	cellUserTraceUnregister
6d087930	cellSysutil	cellWebBrowserEstimate2
6d2d9339	cellSpurs	cellSpursEventFlagTryWait
6d367953	sys_io	sys_config_stop
6d3bb15b	sys_fs	cellFsSdataOpenByFd
6d483b7a		_ZNSt12strstreambuf9pbackfailEi
6d4adc3b	sceNp	sceNpScoreGetClansMembersRankingByRange
6d5115b0		wcsncmp
6d7444e6	cellSysutil	cellWebBrowserActivate
6d85ddb3	cellSubDisplay	cellSubDisplayStop
6d996018	cellPrintUtility	cellSysutilPrintShutdown
6d9ebccf	cellJpgDec	cellJpgDecReadHeader
6daed882		_ZNSt8ios_baseD0Ev
6db6b007	libgem	cellGemGetRumble
6db6e8cd	sys_net	socketclose
6dbbb9de		_ZNKSt5ctypeIcE10do_toupperEc
6dce048c	libgem	cellGemConvertVideoStart
6ddd31b2		hypot
6de0efb4	cell_FreeType2	FT_Stroker_EndSubPath
6de4b508	cellL10n	ToSjisUpper
6df35518		floorl
6dfff31d	cellSysutil	cellWebBrowserSetSystemCallbackUsrdata
6e05231d	sysPrxForUser	sys_game_watchdog_stop
6e0705c4	cellL10n	UTF8toEUCJP
6e0bf85d		_ZTv0_n12_NSt10istrstreamD1Ev
6e2ab18b	sceNp	sceNpCommerceGetCategoryName
6e42c0dd	sceNpSns	sceNpSnsFbDestroyHandle
6e4a84c1		_ZNSt5ctypeIcED1Ev
6e560d59	cell_FreeType2	FT_Attach_File
6e5906fd	cellL10n	UCS2stoEUCJPs
6e61426d		_ZNSt13basic_filebufIwSt11char_traitsIwEED1Ev
6e7264ed	cellSysutil	cellSaveDataUserFixedLoad
6e83f5c0	cellSail	cellSailAviMovieGetMovieInfo
6e952645	cellPrintUtility	cellPrintGetPrintableArea
6e988e5f		_rand_int31_TT800
6e9eb0dc		sincosf4fast
6eb168b3	cellMinisSaveData	cellMinisSaveDataDelete
6ee04954	cellRudp	cellRudpNetReceived
6ee62ed2	sceNp	sceNpManagerGetContentRatingFlag
6eed4999	cellHttp	cellHttpClientSetAuthenticationCacheStatus
6eee1b61	cellSysutil	_ZN4cxml8Document16CreateFromBufferEPKvjb
6ef5d792	cell_FreeType2	FT_Outline_Translate
6ef6b083		_FCsubcr
6f0b1002	cellSail	cellSailPlayerSubscribeEvent
6f0f7667	cellHttpUtil	cellHttpUtilBuildUri
6f1945fc		_ZNSoD1Ev
6f2104f3	cellMusicUtility	cellMusicFinalize
6f2d371c	cellJpgEnc	cellJpgEncOpenEx
6f5dd7d2		cexpf
6f5e8143	sceNp	sceNpScoreCreateTransactionCtx
6f639afb		f_llroundf
6f67ea80	sceNpCommerce2	sceNpCommerce2DestroyCtx
6f867071	cellSailRec	cellSailComposerReleaseEsVideoAu
6f87a42f	libsynth2	cellSoundSynth2SetParam
6f8fd267	sceNp	sceNpMatchingSetRoomInfo
6f9b8e91	libsnd3	cellSnd3BindSoundData
6fc4c791	libgem	cellGemFilterState
6fc530b3	cellL10n	UTF16toUCS2
6fcc1e27		_FPoly
6fcd84c1	sceNp2	sceNpMatching2SetSignalingOptParam
6fcdf6e3	cellSpurs	cellSpursGetSpuGuid
6fe060a0		_ZNSt15basic_streambufIwSt11char_traitsIwEE7seekposESt4fposISt9_MbstatetENSt5_IosbIiE9_OpenmodeE
6ff5319e	libmixer	cellSurMixerSurBusAddData
7008e209		_ZNKSt5ctypeIwE10do_toupperEw
700e6223	cellFont	cellFontGetRenderCharGlyphMetricsVertical
701fd8a9	cellSpursJq	_cellSpursJobQueuePushSync
70258515	sysPrxForUser	sys_mmapper_allocate_memory_from_container
7028dea9		_Locksyslock
702dc876	sceNpSns	sceNpSnsFbGetAccessToken
70357b12		_atanf4fast
703ec767		setvbuf
7048396e		carg
7048a9ba	cellSaveData	cellSaveDataUserListDelete
705985cd	cellSync	cellSyncQueueTryPush
705d9e24		f_acosf
708cf940		_ZNKSt8time_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEE11do_get_dateES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateEPSt2tm
709ab035		_ZNSt15basic_streambufIcSt11char_traitsIcEE6setbufEPci
70acec67	cellGame	cellGameContentPermit
70b0e833		mblen
70d2d3b2	libmixer	cellSurMixerGetAANHandle
70e319b5	cellSysmodule	cellSysmoduleIsLoadedEx
70f3e728	cellFont	cellFontSetScalePoint
70f71871		_FCdivcc
711fb8a8	libsnd3	cellSnd3VoiceGetEnvelope
71293b71		_FLog
712d51d6	cellSysutilAvc2	cellSysutilAvc2JoinChatRequest
7142ad20		_ZNKSt7_MpunctIcE16do_decimal_pointEv
714a9b4a	cellL10n	UCS2stoUTF16s
714adce1		log
714c9618		__raw_spu_putfld
716f8792	cellJpgDec	cellJpgDecExtDecodeData
71714cdc	cellHttp	cellHttpClientSetSendTimeout
717b2502		stat
71804d64	cellL10n	UCS2stoEUCCNs
7189430b	cellImeJpUtility	cellImeJpAllConfirm
718977c5		_ZNSt8time_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEE7_GetcatEPPKNSt6locale5facetE
718bf5f8	sys_fs	cellFsOpen
71a8472a	sysPrxForUser	sys_get_random_number
71acb8d3	cellSysutil	cellSysutilAvcSetVideoMuting
71d53210	cellNetCtl	cellNetCtlNetStartDialogAbortAsync
71db688d	cellNetCtl	cellNetCtlScanGameInt
71df326a	cellPamf	cellPamfReaderGetEsFilterId
71e5af7e	sceNp	sceNpLookupSetTimeout
71f2bc56		_divf4fast
71f4c717	sys_net	gethostbyname
71f86685	cellFontFT	FTFaceH_GetBoundingBoxMinX
72086315	cellFiber	cellFiberPpuContextInitialize
7208dc08	sceNp	sceNpCommerceGetNumOfChildProductSku
72165a7f	cellMic	cellMicReadRaw
72236cbc		raw_spu_write_ullong
72236ec1	cellSail	cellSailMp4TrackGetTrackReferenceCount
72257652	cellImeJpUtility	cellImeJpDeleteWord
